ID_code,target
train_168184,0.11
train_168185,0.11
train_168186,0.08
train_168187,0.11
train_168188,0.06
train_168189,0.07
train_168190,0.12
train_168191,0.16
train_168192,0.14
train_168193,0.1
train_168194,0.13
train_168195,0.1
train_168196,0.14
train_168197,0.03
train_168198,0.05
train_168199,0.03
train_168200,0.05
train_168201,0.05
train_168202,0.03
train_168203,0.16
train_168204,0.15
train_168205,0.1
train_168206,0.14
train_168207,0.16
train_168208,0.12
train_168209,0.1
train_168210,0.1
train_168211,0.02
train_168212,0.06
train_168213,0.07
train_168214,0.06
train_168215,0.18
train_168216,0.07
train_168217,0.09
train_168218,0.04
train_168219,0.06
train_168220,0.12
train_168221,0.09
train_168222,0.03
train_168223,0.11
train_168224,0.09
train_168225,0.15
train_168226,0.1
train_168227,0.1
train_168228,0.12
train_168229,0.11
train_168230,0.13
train_168231,0.06
train_168232,0.12
train_168233,0.07
train_168234,0.05
train_168235,0.16
train_168236,0.11
train_168237,0.12
train_168238,0.13
train_168239,0.29
train_168240,0.03
train_168241,0.13
train_168242,0.12
train_168243,0.15
train_168244,0.07
train_168245,0.06
train_168246,0.08
train_168247,0.08
train_168248,0.02
train_168249,0.15
train_168250,0.08
train_168251,0.02
train_168252,0.19
train_168253,0.01
train_168254,0.09
train_168255,0.04
train_168256,0.13
train_168257,0.16
train_168258,0.04
train_168259,0.08
train_168260,0.06
train_168261,0.05
train_168262,0.14
train_168263,0.08
train_168264,0.17
train_168265,0.17
train_168266,0.06
train_168267,0.05
train_168268,0.06
train_168269,0.14
train_168270,0.33
train_168271,0.12
train_168272,0.03
train_168273,0.08
train_168274,0.1
train_168275,0.11
train_168276,0.15
train_168277,0.14
train_168278,0.09
train_168279,0.14
train_168280,0.14
train_168281,0.02
train_168282,0.17
train_168283,0.18
train_168284,0.02
train_168285,0.04
train_168286,0.13
train_168287,0.15
train_168288,0.14
train_168289,0.19
train_168290,0.09
train_168291,0.17
train_168292,0.03
train_168293,0.12
train_168294,0.06
train_168295,0.15
train_168296,0.09
train_168297,0.17
train_168298,0.05
train_168299,0.05
train_168300,0.32
train_168301,0.14
train_168302,0.1
train_168303,0.06
train_168304,0.22
train_168305,0.0
train_168306,0.04
train_168307,0.09
train_168308,0.14
train_168309,0.15
train_168310,0.14
train_168311,0.18
train_168312,0.07
train_168313,0.08
train_168314,0.12
train_168315,0.04
train_168316,0.32
train_168317,0.04
train_168318,0.08
train_168319,0.09
train_168320,0.04
train_168321,0.12
train_168322,0.07
train_168323,0.11
train_168324,0.08
train_168325,0.11
train_168326,0.14
train_168327,0.05
train_168328,0.08
train_168329,0.05
train_168330,0.05
train_168331,0.12
train_168332,0.2
train_168333,0.1
train_168334,0.13
train_168335,0.2
train_168336,0.13
train_168337,0.05
train_168338,0.15
train_168339,0.16
train_168340,0.16
train_168341,0.09
train_168342,0.24
train_168343,0.06
train_168344,0.05
train_168345,0.19
train_168346,0.24
train_168347,0.04
train_168348,0.15
train_168349,0.13
train_168350,0.12
train_168351,0.07
train_168352,0.06
train_168353,0.07
train_168354,0.1
train_168355,0.2
train_168356,0.03
train_168357,0.08
train_168358,0.15
train_168359,0.06
train_168360,0.05
train_168361,0.12
train_168362,0.16
train_168363,0.12
train_168364,0.1
train_168365,0.27
train_168366,0.15
train_168367,0.04
train_168368,0.2
train_168369,0.02
train_168370,0.17
train_168371,0.13
train_168372,0.18
train_168373,0.05
train_168374,0.16
train_168375,0.15
train_168376,0.03
train_168377,0.17
train_168378,0.19
train_168379,0.14
train_168380,0.08
train_168381,0.12
train_168382,0.04
train_168383,0.07
train_168384,0.06
train_168385,0.09
train_168386,0.03
train_168387,0.05
train_168388,0.07
train_168389,0.14
train_168390,0.07
train_168391,0.2
train_168392,0.1
train_168393,0.16
train_168394,0.02
train_168395,0.2
train_168396,0.12
train_168397,0.05
train_168398,0.15
train_168399,0.13
train_168400,0.08
train_168401,0.02
train_168402,0.08
train_168403,0.04
train_168404,0.23
train_168405,0.02
train_168406,0.21
train_168407,0.2
train_168408,0.12
train_168409,0.09
train_168410,0.16
train_168411,0.12
train_168412,0.04
train_168413,0.33
train_168414,0.16
train_168415,0.13
train_168416,0.06
train_168417,0.24
train_168418,0.05
train_168419,0.14
train_168420,0.09
train_168421,0.34
train_168422,0.14
train_168423,0.16
train_168424,0.09
train_168425,0.15
train_168426,0.06
train_168427,0.11
train_168428,0.11
train_168429,0.15
train_168430,0.1
train_168431,0.02
train_168432,0.02
train_168433,0.22
train_168434,0.05
train_168435,0.01
train_168436,0.12
train_168437,0.09
train_168438,0.09
train_168439,0.18
train_168440,0.14
train_168441,0.09
train_168442,0.04
train_168443,0.08
train_168444,0.05
train_168445,0.12
train_168446,0.05
train_168447,0.07
train_168448,0.07
train_168449,0.04
train_168450,0.04
train_168451,0.21
train_168452,0.09
train_168453,0.08
train_168454,0.15
train_168455,0.05
train_168456,0.11
train_168457,0.05
train_168458,0.14
train_168459,0.07
train_168460,0.04
train_168461,0.35
train_168462,0.03
train_168463,0.16
train_168464,0.05
train_168465,0.3
train_168466,0.15
train_168467,0.17
train_168468,0.11
train_168469,0.08
train_168470,0.03
train_168471,0.11
train_168472,0.13
train_168473,0.09
train_168474,0.01
train_168475,0.12
train_168476,0.14
train_168477,0.1
train_168478,0.15
train_168479,0.06
train_168480,0.31
train_168481,0.11
train_168482,0.08
train_168483,0.13
train_168484,0.18
train_168485,0.18
train_168486,0.12
train_168487,0.04
train_168488,0.18
train_168489,0.07
train_168490,0.1
train_168491,0.18
train_168492,0.17
train_168493,0.1
train_168494,0.12
train_168495,0.2
train_168496,0.1
train_168497,0.05
train_168498,0.11
train_168499,0.1
train_168500,0.13
train_168501,0.1
train_168502,0.21
train_168503,0.08
train_168504,0.09
train_168505,0.08
train_168506,0.06
train_168507,0.16
train_168508,0.07
train_168509,0.15
train_168510,0.16
train_168511,0.05
train_168512,0.25
train_168513,0.08
train_168514,0.13
train_168515,0.23
train_168516,0.17
train_168517,0.15
train_168518,0.1
train_168519,0.09
train_168520,0.1
train_168521,0.08
train_168522,0.05
train_168523,0.1
train_168524,0.13
train_168525,0.23
train_168526,0.15
train_168527,0.19
train_168528,0.29
train_168529,0.04
train_168530,0.2
train_168531,0.12
train_168532,0.2
train_168533,0.13
train_168534,0.18
train_168535,0.08
train_168536,0.24
train_168537,0.14
train_168538,0.09
train_168539,0.09
train_168540,0.09
train_168541,0.07
train_168542,0.05
train_168543,0.22
train_168544,0.01
train_168545,0.07
train_168546,0.03
train_168547,0.09
train_168548,0.18
train_168549,0.15
train_168550,0.13
train_168551,0.2
train_168552,0.12
train_168553,0.14
train_168554,0.01
train_168555,0.19
train_168556,0.25
train_168557,0.04
train_168558,0.13
train_168559,0.05
train_168560,0.07
train_168561,0.16
train_168562,0.07
train_168563,0.11
train_168564,0.06
train_168565,0.07
train_168566,0.25
train_168567,0.17
train_168568,0.09
train_168569,0.09
train_168570,0.09
train_168571,0.07
train_168572,0.04
train_168573,0.15
train_168574,0.18
train_168575,0.04
train_168576,0.0
train_168577,0.23
train_168578,0.2
train_168579,0.1
train_168580,0.17
train_168581,0.13
train_168582,0.07
train_168583,0.09
train_168584,0.17
train_168585,0.08
train_168586,0.27
train_168587,0.1
train_168588,0.11
train_168589,0.11
train_168590,0.24
train_168591,0.24
train_168592,0.01
train_168593,0.09
train_168594,0.08
train_168595,0.04
train_168596,0.11
train_168597,0.12
train_168598,0.1
train_168599,0.11
train_168600,0.09
train_168601,0.09
train_168602,0.04
train_168603,0.03
train_168604,0.09
train_168605,0.13
train_168606,0.13
train_168607,0.1
train_168608,0.08
train_168609,0.15
train_168610,0.08
train_168611,0.15
train_168612,0.12
train_168613,0.03
train_168614,0.06
train_168615,0.05
train_168616,0.25
train_168617,0.14
train_168618,0.14
train_168619,0.08
train_168620,0.08
train_168621,0.07
train_168622,0.1
train_168623,0.05
train_168624,0.24
train_168625,0.08
train_168626,0.13
train_168627,0.13
train_168628,0.13
train_168629,0.04
train_168630,0.08
train_168631,0.13
train_168632,0.08
train_168633,0.23
train_168634,0.23
train_168635,0.17
train_168636,0.07
train_168637,0.09
train_168638,0.09
train_168639,0.15
train_168640,0.31
train_168641,0.02
train_168642,0.05
train_168643,0.21
train_168644,0.08
train_168645,0.1
train_168646,0.18
train_168647,0.17
train_168648,0.06
train_168649,0.3
train_168650,0.05
train_168651,0.09
train_168652,0.05
train_168653,0.08
train_168654,0.04
train_168655,0.12
train_168656,0.07
train_168657,0.01
train_168658,0.1
train_168659,0.23
train_168660,0.16
train_168661,0.06
train_168662,0.14
train_168663,0.09
train_168664,0.13
train_168665,0.05
train_168666,0.04
train_168667,0.21
train_168668,0.23
train_168669,0.08
train_168670,0.15
train_168671,0.02
train_168672,0.09
train_168673,0.05
train_168674,0.08
train_168675,0.05
train_168676,0.21
train_168677,0.19
train_168678,0.17
train_168679,0.03
train_168680,0.04
train_168681,0.02
train_168682,0.12
train_168683,0.16
train_168684,0.18
train_168685,0.14
train_168686,0.07
train_168687,0.35
train_168688,0.09
train_168689,0.0
train_168690,0.12
train_168691,0.12
train_168692,0.1
train_168693,0.07
train_168694,0.09
train_168695,0.09
train_168696,0.07
train_168697,0.02
train_168698,0.2
train_168699,0.08
train_168700,0.05
train_168701,0.24
train_168702,0.09
train_168703,0.07
train_168704,0.01
train_168705,0.14
train_168706,0.1
train_168707,0.09
train_168708,0.03
train_168709,0.15
train_168710,0.12
train_168711,0.17
train_168712,0.21
train_168713,0.04
train_168714,0.03
train_168715,0.27
train_168716,0.1
train_168717,0.06
train_168718,0.08
train_168719,0.13
train_168720,0.2
train_168721,0.03
train_168722,0.11
train_168723,0.1
train_168724,0.14
train_168725,0.06
train_168726,0.09
train_168727,0.11
train_168728,0.04
train_168729,0.07
train_168730,0.08
train_168731,0.02
train_168732,0.03
train_168733,0.18
train_168734,0.19
train_168735,0.03
train_168736,0.03
train_168737,0.17
train_168738,0.17
train_168739,0.08
train_168740,0.02
train_168741,0.05
train_168742,0.08
train_168743,0.09
train_168744,0.18
train_168745,0.11
train_168746,0.1
train_168747,0.02
train_168748,0.12
train_168749,0.1
train_168750,0.04
train_168751,0.15
train_168752,0.12
train_168753,0.1
train_168754,0.11
train_168755,0.14
train_168756,0.06
train_168757,0.11
train_168758,0.2
train_168759,0.03
train_168760,0.04
train_168761,0.01
train_168762,0.05
train_168763,0.01
train_168764,0.1
train_168765,0.13
train_168766,0.09
train_168767,0.06
train_168768,0.11
train_168769,0.16
train_168770,0.14
train_168771,0.05
train_168772,0.27
train_168773,0.03
train_168774,0.09
train_168775,0.14
train_168776,0.02
train_168777,0.03
train_168778,0.11
train_168779,0.07
train_168780,0.06
train_168781,0.09
train_168782,0.05
train_168783,0.18
train_168784,0.09
train_168785,0.15
train_168786,0.16
train_168787,0.21
train_168788,0.29
train_168789,0.1
train_168790,0.06
train_168791,0.05
train_168792,0.13
train_168793,0.19
train_168794,0.11
train_168795,0.1
train_168796,0.05
train_168797,0.14
train_168798,0.09
train_168799,0.06
train_168800,0.1
train_168801,0.05
train_168802,0.02
train_168803,0.08
train_168804,0.07
train_168805,0.12
train_168806,0.15
train_168807,0.19
train_168808,0.09
train_168809,0.16
train_168810,0.16
train_168811,0.04
train_168812,0.1
train_168813,0.04
train_168814,0.2
train_168815,0.09
train_168816,0.25
train_168817,0.08
train_168818,0.06
train_168819,0.09
train_168820,0.02
train_168821,0.05
train_168822,0.12
train_168823,0.21
train_168824,0.07
train_168825,0.07
train_168826,0.11
train_168827,0.15
train_168828,0.06
train_168829,0.13
train_168830,0.03
train_168831,0.32
train_168832,0.12
train_168833,0.04
train_168834,0.12
train_168835,0.25
train_168836,0.08
train_168837,0.04
train_168838,0.08
train_168839,0.07
train_168840,0.06
train_168841,0.1
train_168842,0.02
train_168843,0.04
train_168844,0.02
train_168845,0.18
train_168846,0.08
train_168847,0.11
train_168848,0.1
train_168849,0.03
train_168850,0.05
train_168851,0.12
train_168852,0.08
train_168853,0.32
train_168854,0.09
train_168855,0.07
train_168856,0.04
train_168857,0.06
train_168858,0.13
train_168859,0.01
train_168860,0.32
train_168861,0.13
train_168862,0.17
train_168863,0.11
train_168864,0.06
train_168865,0.04
train_168866,0.06
train_168867,0.22
train_168868,0.1
train_168869,0.04
train_168870,0.32
train_168871,0.05
train_168872,0.16
train_168873,0.08
train_168874,0.09
train_168875,0.06
train_168876,0.14
train_168877,0.13
train_168878,0.05
train_168879,0.03
train_168880,0.17
train_168881,0.1
train_168882,0.11
train_168883,0.11
train_168884,0.07
train_168885,0.15
train_168886,0.11
train_168887,0.19
train_168888,0.09
train_168889,0.17
train_168890,0.03
train_168891,0.21
train_168892,0.1
train_168893,0.09
train_168894,0.03
train_168895,0.07
train_168896,0.17
train_168897,0.05
train_168898,0.19
train_168899,0.08
train_168900,0.18
train_168901,0.09
train_168902,0.03
train_168903,0.08
train_168904,0.04
train_168905,0.11
train_168906,0.05
train_168907,0.1
train_168908,0.1
train_168909,0.04
train_168910,0.06
train_168911,0.14
train_168912,0.05
train_168913,0.12
train_168914,0.02
train_168915,0.14
train_168916,0.08
train_168917,0.12
train_168918,0.11
train_168919,0.14
train_168920,0.1
train_168921,0.17
train_168922,0.16
train_168923,0.1
train_168924,0.09
train_168925,0.08
train_168926,0.2
train_168927,0.11
train_168928,0.05
train_168929,0.01
train_168930,0.1
train_168931,0.15
train_168932,0.07
train_168933,0.11
train_168934,0.06
train_168935,0.06
train_168936,0.19
train_168937,0.27
train_168938,0.02
train_168939,0.13
train_168940,0.08
train_168941,0.02
train_168942,0.07
train_168943,0.21
train_168944,0.22
train_168945,0.06
train_168946,0.12
train_168947,0.04
train_168948,0.09
train_168949,0.1
train_168950,0.27
train_168951,0.24
train_168952,0.1
train_168953,0.03
train_168954,0.18
train_168955,0.02
train_168956,0.17
train_168957,0.06
train_168958,0.12
train_168959,0.05
train_168960,0.19
train_168961,0.08
train_168962,0.15
train_168963,0.23
train_168964,0.16
train_168965,0.12
train_168966,0.21
train_168967,0.13
train_168968,0.04
train_168969,0.07
train_168970,0.2
train_168971,0.16
train_168972,0.08
train_168973,0.11
train_168974,0.07
train_168975,0.21
train_168976,0.17
train_168977,0.23
train_168978,0.2
train_168979,0.08
train_168980,0.24
train_168981,0.17
train_168982,0.11
train_168983,0.11
train_168984,0.12
train_168985,0.07
train_168986,0.01
train_168987,0.03
train_168988,0.36
train_168989,0.3
train_168990,0.17
train_168991,0.09
train_168992,0.07
train_168993,0.04
train_168994,0.07
train_168995,0.02
train_168996,0.07
train_168997,0.12
train_168998,0.2
train_168999,0.18
train_169000,0.05
train_169001,0.16
train_169002,0.05
train_169003,0.1
train_169004,0.18
train_169005,0.05
train_169006,0.14
train_169007,0.06
train_169008,0.05
train_169009,0.03
train_169010,0.1
train_169011,0.08
train_169012,0.24
train_169013,0.12
train_169014,0.06
train_169015,0.2
train_169016,0.1
train_169017,0.14
train_169018,0.04
train_169019,0.03
train_169020,0.12
train_169021,0.16
train_169022,0.23
train_169023,0.02
train_169024,0.12
train_169025,0.11
train_169026,0.18
train_169027,0.12
train_169028,0.15
train_169029,0.2
train_169030,0.11
train_169031,0.19
train_169032,0.06
train_169033,0.01
train_169034,0.14
train_169035,0.14
train_169036,0.03
train_169037,0.1
train_169038,0.16
train_169039,0.07
train_169040,0.16
train_169041,0.04
train_169042,0.02
train_169043,0.12
train_169044,0.04
train_169045,0.3
train_169046,0.08
train_169047,0.12
train_169048,0.1
train_169049,0.08
train_169050,0.1
train_169051,0.13
train_169052,0.17
train_169053,0.13
train_169054,0.1
train_169055,0.06
train_169056,0.16
train_169057,0.05
train_169058,0.16
train_169059,0.2
train_169060,0.08
train_169061,0.1
train_169062,0.11
train_169063,0.12
train_169064,0.18
train_169065,0.13
train_169066,0.12
train_169067,0.03
train_169068,0.06
train_169069,0.08
train_169070,0.06
train_169071,0.1
train_169072,0.12
train_169073,0.02
train_169074,0.12
train_169075,0.03
train_169076,0.11
train_169077,0.06
train_169078,0.11
train_169079,0.12
train_169080,0.1
train_169081,0.03
train_169082,0.08
train_169083,0.12
train_169084,0.13
train_169085,0.07
train_169086,0.1
train_169087,0.07
train_169088,0.11
train_169089,0.11
train_169090,0.29
train_169091,0.09
train_169092,0.08
train_169093,0.07
train_169094,0.05
train_169095,0.05
train_169096,0.16
train_169097,0.0
train_169098,0.12
train_169099,0.19
train_169100,0.15
train_169101,0.03
train_169102,0.1
train_169103,0.31
train_169104,0.09
train_169105,0.04
train_169106,0.07
train_169107,0.08
train_169108,0.22
train_169109,0.1
train_169110,0.06
train_169111,0.06
train_169112,0.17
train_169113,0.05
train_169114,0.03
train_169115,0.07
train_169116,0.02
train_169117,0.06
train_169118,0.05
train_169119,0.17
train_169120,0.04
train_169121,0.09
train_169122,0.03
train_169123,0.07
train_169124,0.05
train_169125,0.05
train_169126,0.11
train_169127,0.04
train_169128,0.18
train_169129,0.16
train_169130,0.04
train_169131,0.08
train_169132,0.06
train_169133,0.17
train_169134,0.17
train_169135,0.2
train_169136,0.05
train_169137,0.1
train_169138,0.11
train_169139,0.19
train_169140,0.06
train_169141,0.27
train_169142,0.15
train_169143,0.12
